Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
151.5,326.85,0.99999999999834,0.0019902236154488275,0.019850390612569314,0.555503512611585,0.10548574385047924,1.9417177004318845e-07,0.2787466739417477,0.038423261196399654,0.8251529504035788,0.0142693707623775,0.05220890210827095,0.028596397827717366,0.05869102217669181,3.2674866560162913e-06,0.00490977708882366,6.433344562254883e-08,9.410590200730666e-13,0.016151304852461308,1.6942959043869254e-05
153.0,326.85,1.0000000003204055,0.0019168002600828474,0.01901798720252067,0.5563938073481658,0.10509142818608469,1.9339082980574748e-07,0.27915511041329527,0.03842467319902094,0.8263134902587549,0.01428646293892619,0.05236367214835626,0.027545631856382927,0.058585735827939266,3.2502658743978286e-06,0.004714671330796256,6.181182102683777e-08,9.039955942218434e-13,0.0161707674129886,1.6256147263983866e-05
154.5,326.85,1.00000000053247,0.0018460443079996512,0.018218356050080126,0.557249226689527,0.10471270354886614,1.9264432651116996e-07,0.2795474428544375,0.03842603390476297,0.8274378069485459,0.014303095089631335,0.0525131748108649,0.026525469497605193,0.05848538931378364,3.233644450429978e-06,0.004526468306556537,5.9376546105352135e-08,8.682140739138729e-13,0.016189708509783803,1.5594501371842592e-05
156.0,326.85,0.9999999998757081,0.0017778786648545916,0.017450365046675412,0.5580709635299699,0.10434902686485978,1.91931330152572e-07,0.27992422916608284,0.03842734479622724,0.8285263990506692,0.014319268864632808,0.052657529029010164,0.025535582111457428,0.05838987809486284,3.217606795581117e-06,0.004344981529011927,5.702551922820364e-08,8.336824226778473e-13,0.016208129393108714,1.4957294106920385e-05
157.5,326.85,1.0000000002668834,0.0017122272066824025,0.016712910247310104,0.5588601818351192,0.10399986885263346,1.9125093920990237e-07,0.28028601326996233,0.038428607337353454,0.8295797977295083,0.014334986590975573,0.052796853297347145,0.02457560363693503,0.05829909999805442,3.2021372898041352e-06,0.004170025863774811,5.475663408719848e-08,8.003685922465758e-13,0.016226032183224725,1.4343805463808322e-05
159.0,326.85,1.0000000007430183,0.0016490148436679557,0.016004915884629642,0.5596180165775756,0.10366471401131097,1.9060228114889337e-07,0.2806333251083414,0.038429822972193314,0.830598559394119,0.014350251314056239,0.052931267863984686,0.023645133457723656,0.05821295705047616,3.1872204496476127e-06,0.0040014179364483565,5.256778555239529e-08,7.682406078048473e-13,0.0162434198701109,1.3753324086927905e-05
160.5,326.85,1.0000000000372435,0.0015881675796208948,0.015325334332141699,0.5603455737268035,0.10334306058445428,1.8998451280622686e-07,0.2809666806687001,0.03843099312376668,0.8315832668843245,0.014365066680380815,0.053060892207286284,0.022743739334290747,0.05813135409537897,3.172840817169515e-06,0.0038389761384807005,5.0456871294855446e-08,7.372665922342458e-13,0.016260296213815133,1.3185147626776253e-05
162.0,326.85,1.0000000004522482,0.0015296125669702328,0.014673146018135371,0.5610439302918495,0.10303442050063016,1.893968206961132e-07,0.2812865820325898,0.03843211919300404,0.8325345240580244,0.014379436943458697,0.053185846211571915,0.021870960246580314,0.058054199903706166,3.15898306476934e-06,0.0036825209266829013,4.8421796448920053e-08,7.074148335813328e-13,0.01627666572063496,1.2638583781291952e-05
163.5,326.85,0.9999999998946076,0.001473278158563251,0.014047359298468608,0.5617141344077143,0.10273831929436404,1.888384214568734e-07,0.28159351744471794,0.03843320255775031,0.8334529509234055,0.014393366962203393,0.053306251101174984,0.021026309197092814,0.05798140808939229,3.145632081712096e-06,0.0035318750686765877,4.646047766530006e-08,6.786538434808043e-13,0.01629253361366501,1.2112951160983172e-05
165.0,326.85,1.0000000000688567,0.0014190939541776613,0.013447010281777609,0.5623572054734698,0.10245429600488004,1.8830856207862588e-07,0.2818879614052624,0.03843424457187041,0.8343391886241236,0.014406862005978167,0.05342222487143088,0.02020927602567779,0.057912894354337524,3.132772743885796e-06,0.0033868635076282597,4.457084313923765e-08,6.509523577140597e-13,0.016307905687412902,1.1607579182345671e-05
166.5,326.85,0.9999999999899434,0.0013669908434903555,0.0128711626169607,0.5629741343308967,0.10218190305703503,1.8780652026838436e-07,0.28217037478067386,0.03843524656442289,0.8351938885167366,0.01441992787402092,0.0535338867179494,0.01941933003481127,0.05784857971390108,3.120390198873954e-06,0.003247313839855066,4.275083898915881e-08,6.242794273802095e-13,0.016322788351644083,1.1121809428077237e-05
168.0,326.85,0.9999999999248267,0.0013169010442052875,0.012318907240004593,0.5635658834875955,0.10192070612336679,1.8733160468622702e-07,0.2824412049342963,0.03843620983892675,0.8360177133244562,0.014432570780472012,0.053641354741482995,0.018655922620373497,0.057788389224663415,3.108469762225862e-06,0.0031130563096046985,4.099843053372814e-08,5.986044368262704e-13,0.016337188534377153,1.0654995787354887e-05
169.5,326.85,1.0000000002104892,0.0012687581359810296,0.011789362085179023,0.5641333873790413,0.10167028396957788,1.8688315520426763e-07,0.2827008858743565,0.03843713567270892,0.8368113348866446,0.014444797306445932,0.05374474562508028,0.017918489780067152,0.057732252024485724,3.0969969260175863e-06,0.002983923936774946,3.931160490152493e-08,5.7389714044441e-13,0.01635111362651322,1.0206504891453644e-05
171.0,326.85,0.9999999999724968,0.0012224970901524382,0.011281671762971842,0.5646775526672146,0.10143022828464412,1.8646054316514594e-07,0.282949838418141,0.038438025316332794,0.8375754297602639,0.014456614401641176,0.0538441756061822,0.017206454511122876,0.05768010219864542,3.0859574379341315e-06,0.0028597527037324743,3.768837419025556e-08,5.501277071204775e-13,0.016364571455396656,9.775716660694256e-06
172.50000000000003,326.85,0.9999999998197223,0.001178054294911399,0.010795007205661008,0.5651992585751752,0.10120014349609437,1.860631715666256e-07,0.28318847037187245,0.038438879993113795,0.838310679882318,0.014468029282460021,0.053939758644348856,0.016519229127542272,0.05763187780548985,3.0753372208063473e-06,0.0027403815694862603,3.612677676753647e-08,5.272667379562581e-13,0.016377570199432777,9.362024404981843e-06
174.00000000000003,326.85,1.0000000000370863,0.0011353675765087264,0.010328565284977536,0.5656993572526828,0.10097964657252255,1.8569047528586117e-07,0.2834171767241212,0.03843970089871186,0.8390177683619282,0.014479049435694554,0.05403160743537401,0.015856217436933624,0.057587521747671955,3.0651224501673305e-06,0.0026256526345443385,3.4624880072808e-08,5.052853052899947e-13,0.01639011836476319,8.964835263039678e-06
175.50000000000003,326.85,0.9999999993232491,0.0010943762164746975,0.009881568403997508,0.5661786741707263,0.10076836681440011,1.8534192130331355e-07,0.28363633985167996,0.03844048920080009,0.8396973773152463,0.01448968258483892,0.05411983334584112,0.0152168168141416,0.05754698192081262,3.0552995686886195e-06,0.0025154112270082715,3.3180782532393646e-08,4.84154978906295e-13,0.01640222474085796,8.583570425662653e-06
177.0,326.85,1.0000000000035398,0.0010550209644224807,0.00945326406352363,0.5666380085450483,0.10056594563345073,1.850170088148605e-07,0.28384632973772733,0.038441246038818634,0.8403501871516742,0.014499936627667132,0.05420454559313062,0.014600420161803296,0.057510210868674215,3.045855257225495e-06,0.0024095059423627895,3.179261492930172e-08,4.638478443522099e-13,0.016413898341132573,8.217665226162825e-06
178.5,326.85,1.0000000003730272,0.0010172440477452399,0.009042924409995233,0.5670781337805889,0.10037203632371454,1.8471526951734654e-07,0.28404750419889835,0.03844197252378819,0.8409768743758421,0.014509819608281047,0.05428585135343465,0.014006417740260723,0.057477166033134235,3.0367764556349453e-06,0.0023077887195497335,3.045854208504963e-08,4.443365256156245e-13,0.016425148364763494,7.866569298644327e-06
180.0,326.85,0.999999999214944,0.0009809891772056443,0.008649845762921948,0.5674997979396449,0.1001863038235989,1.8443626775021908e-07,0.2842402091221584,0.03844266973820244,0.841578108298429,0.014519339724003096,0.05436385658131473,0.0134341988795018,0.057447810431675614,3.0280504203201746e-06,0.002210114932924408,2.917676463373207e-08,4.255942090226617e-13,0.016435984177792903,7.529746752991081e-06
181.5,326.85,1.0000000000469578,0.0009462015487448245,0.008273348124716421,0.5679037242306111,0.10000842447025544,1.8417960059101923e-07,0.28442477871007815,0.038443338735993364,0.8421545546234016,0.014528505170487286,0.05443866294061772,0.012883153588559683,0.05742211087359048,3.0196645676475795e-06,0.002116343309275401,2.7945518935466293e-08,4.075946405546506e-13,0.016446415207658105,7.206675921064197e-06
183.0,326.85,1.0000000001629128,0.0009128278428881742,0.007912774679761944,0.568290611509381,0.099838085749291,1.839448982014832e-07,0.28460153573123714,0.03844398054254259,0.8427068655983714,0.014537324311268017,0.054510372569081894,0.012352674003506104,0.057400041120671215,3.0116067431987204e-06,0.002026336161056719,2.676308017643462e-08,3.903121685252328e-13,0.01645645101600357,6.896849834291371e-06
184.5,326.85,1.0000000000004703,0.000880816220219769,0.007567491278568542,0.5686611347987587,0.09967498603819452,1.8373182391446967e-07,0.2847707917776662,0.038444596154768404,0.843235686095219,0.014545805474562535,0.054579083720050846,0.011842155772703759,0.057381579268447384,3.0038649917265085e-06,0.0019399592311751042,2.5627761413010677e-08,3.737217284110361e-13,0.01646610116895082,6.599775770440383e-06
186.0,326.85,1.000000000014045,0.0008501163142171281,0.007236885913083715,0.5690159458187986,0.09951883434612822,1.8354007445349913e-07,0.2849328475264342,0.03844518654126364,0.8437416496086185,0.014553956991015797,0.05464489229707778,0.011350999291781736,0.057366708855470655,2.9964276472095947e-06,0.001857081773997061,2.4537914987564845e-08,3.5779886146118207e-13,0.016475375240776798,6.314975347656382e-06
187.5,326.85,0.9999999999968255,0.0008206792213901572,0.006920368184289823,0.5693556735269822,0.0993693500506655,1.8336938016767555e-07,0.2850879930048068,0.03844575264248519,0.8442253763997603,0.014561787188535427,0.05470789222617554,0.010878610837748567,0.05735541921998568,2.989283357411642e-06,0.0017775765731729003,2.3491933233978162e-08,3.425197231579833e-13,0.01648428279453658,6.041984457616998e-06
189.0,326.85,0.9999999991882319,0.0007924574888547089,0.006617368763747926,0.5696809246664729,0.09922626263226689,1.8321950526839528e-07,0.28523650785815935,0.03844629537099309,0.8446874741148108,0.014569304327542037,0.054768174456590074,0.01042440360116405,0.05734770500079872,2.982421033289672e-06,0.0017013199039402846,2.2488248562401305e-08,3.2786108283645294e-13,0.01649283333248861,5.780353061132812e-06
190.5,326.85,1.0000000000099616,0.000765405099314738,0.00632733885007819,0.5699922843214753,0.09908931140699653,1.830902480134147e-07,0.28537866162014786,0.038446815611739175,0.8451285352390061,0.014576516622261986,0.05482582786629472,0.009987798608995341,0.05734356681635641,2.9758298996405404e-06,0.0016281915533291154,2.1525334081046266e-08,3.138003309435437e-13,0.016501036293103333,5.529645110329467e-06
192.0,326.85,1.0000000000288383,0.0007394774544374573,0.006049749624817813,0.5702903164744875,0.09895824525940683,1.8298144110447024e-07,0.28551471398302214,0.038447314222386945,0.8455491376669237,0.014583432182480307,0.05488093841505441,0.009568225552768164,0.05734301086114613,2.9694994504049936e-06,0.0015580747740258074,2.0601703494368317e-08,3.0031547601456917e-13,0.016508901007839895,5.289438311652406e-06
193.5,326.85,0.9999999999996634,0.0007146313556949634,0.005784091705398983,0.570575564568427,0.09883282237473764,1.8289295187853964e-07,0.28564491506910983,0.03844779203367987,0.8459498430849528,0.014590059021068427,0.054933589630441065,0.009165123522884058,0.05734604931285043,2.9634194743595257e-06,0.0014908562754040483,1.9715911328658972e-08,2.8738514631321974e-13,0.01651643669276303,5.059323968172803e-06
195.0,326.85,0.9999999999538571,0.0006908249837153705,0.005529874599573502,0.5708485520684868,0.0987128099722837,1.82824682667854e-07,0.2857695057014193,0.03844824984983851,0.8463311966504665,0.014596405026621368,0.054983862392782114,0.008777941651854144,0.05735270031587784,2.957580042177607e-06,0.0014264261850446323,1.8866552816037645e-08,2.7498858663969623e-13,0.01652365242373828,4.838906750814537e-06
196.5,326.85,1.0000000000550544,0.000668017875974382,0.0052866261614849495,0.5711097830236554,0.09859798404008006,1.8277657115213842e-07,0.28588871767324453,0.038448688448989514,0.8466937268526337,0.014602477935366944,0.05503183466359373,0.008406139674910332,0.057362987927997405,2.951971489718812e-06,0.0013646780047944969,1.80522636807334e-08,2.63105653773819e-13,0.01653055711223868,4.627804453630441e-06
198.0,326.85,0.9999999998629271,0.000646170903107263,0.0050538920509686745,0.5713597426260901,0.09848812907161304,1.8274859076034928e-07,0.2860027740160089,0.038449108583621196,0.8470379431716246,0.014608285371172824,0.055077582554675535,0.008049188409260697,0.05737694287689938,2.946584471340425e-06,0.0013055085956985108,1.7271720174504954e-08,2.517168154785843e-13,0.01653715951642268,4.4256478110992176e-06
199.5,326.85,1.000000000027085,0.0006252462438700975,0.004831235196759654,0.5715988977676546,0.0983830378048872,1.8274075106673694e-07,0.28611188926501224,0.038449510981064985,0.8473643384368444,0.014613834750912085,0.05512117868422336,0.007706570162396873,0.057394601678103466,2.9414098688678307e-06,0.001248818088213329,1.6523638326781602e-08,2.4080313839410423e-13,0.01654346818541965,4.232080146015806e-06
201.0,326.85,1.0000000007659318,0.0006052073591060016,0.004618235265262266,0.5718276975916742,0.09828251096457047,1.82753098274733e-07,0.2862162697222927,0.03844989634399608,0.8476733864717815,0.014619133330435302,0.05516269333956748,0.007377779066609387,0.05741600745229674,2.936438848385142e-06,0.0011945098608499823,1.5806773846131126e-08,2.3034628520606044e-13,0.016549491475444853,4.046757169909022e-06
202.5,326.85,1.0000000000062843,0.000586018964859116,0.004414488135788847,0.572046574038896,0.09818635700762714,1.8278571576758221e-07,0.28631611371616267,0.03845026535095049,0.8479655417768397,0.014624188196015318,0.05520219448443191,0.0070623213510873735,0.05744121003978238,2.9316628550348565e-06,0.0011424904832778046,1.5119921632424028e-08,2.2032850632466025e-13,0.016555237538873325,3.869346702652164e-06
